title,year_month_x,type,release_date,imdb_score,imdb_votes,genres,country,director,date,open,high,low,close,adj_close,volume,daily_return,volatility,MA30,year_month_y
Paprika,2018-01,SHOW,2018-01-01,7.5,26.0,"Drama, Adventure",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Luciano Mellera: Infantiloide,2018-01,MOVIE,2018-01-01,7.5,1516.0,"Comedy, Drama",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Paradise Lost,2018-01,MOVIE,2018-01-01,6.9,674.0,"Drama, Musical",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Paradise PD,2018-01,SHOW,2018-01-01,6.8,17779.0,Crime,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Paradox,2018-01,MOVIE,2018-01-01,3.9,711.0,"Romance, Musical",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Pup Star: World Tour,2018-01,MOVIE,2018-01-01,3.8,207.0,Musical,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Paranormal Investigation,2018-01,MOVIE,2018-01-01,3.7,1652.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Lovesick,2018-01,SHOW,2018-01-01,7.041423766816143,18169.048766816144,"British TV Shows, International TV Shows, Romantic TV Shows",United Kingdom,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Paskal,2018-01,MOVIE,2018-01-01,6.8,2964.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Love per Square Foot,2018-01,MOVIE,2018-01-01,7.2,8187.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Patrick,2018-01,MOVIE,2018-01-01,6.2,150.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Patriot Act with Hasan Minhaj,2018-01,SHOW,2018-01-01,8.199999999999998,7222.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Love and Fortune,2018-01,SHOW,2018-01-01,7.3,547.0,Sci-Fi,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Penalty Kick,2018-01,MOVIE,2018-01-01,3.7,280.0,"Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Perdida,2018-01,MOVIE,2018-01-01,5.6,4684.0,"Drama, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Perfume,2018-01,SHOW,2018-01-01,7.1,8536.0,"Horror, Thriller, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Parmanu: The Story of Pokhran,2018-01,MOVIE,2018-01-01,7.6,23771.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Luo Bao Bei,2018-01,SHOW,2018-01-01,8.0,38.0,Fantasy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Puppy Star Christmas,2018-01,MOVIE,2018-01-01,3.6,248.0,"Drama, Adventure",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Little Italy,2018-01,MOVIE,2018-01-01,5.7,14492.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Red Joan,2018-01,MOVIE,2018-01-01,6.4,12124.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Regiment Diaries,2018-01,SHOW,2018-01-01,8.6,80.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Replicas,2018-01,MOVIE,2018-01-01,5.5,37340.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Reprisal,2018-01,MOVIE,2018-01-01,4.2,7248.0,"Action, Drama, Horror",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Requiem,2018-01,SHOW,2018-01-01,6.4,6421.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Residente,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Documentaries, Music & Musicals",United States,RenÃ© PÃ©rez Joglar,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Legacies,2018-01,SHOW,2018-01-01,7.3,28877.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Retablo,2018-01,MOVIE,2018-01-01,7.5,1711.0,Thriller,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Revenger,2018-01,MOVIE,2018-01-01,5.7,4252.0,"Drama, Horror, Thriller, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Reversing Roe,2018-01,MOVIE,2018-01-01,7.5,1281.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Ricardo Quevedo: Hay gente asÃ­,2018-01,MOVIE,2018-01-01,6.3,104.0,Fantasy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Ricky Gervais: Humanity,2018-01,MOVIE,2018-01-01,7.9,18523.0,Adventure,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Lawless Lawyer,2018-01,SHOW,2018-01-01,7.7,1572.0,"Action, Crime",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Right Here Right Now,2018-01,MOVIE,2018-01-01,5.4,311.0,"Drama, Musical",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Rise: Ini Kalilah,2018-01,MOVIE,2018-01-01,5.1,40.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
River's Edge,2018-01,MOVIE,2018-01-01,6.2,942.0,Sci-Fi,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Late Life: The Chien-Ming Wang Story,2018-01,MOVIE,2018-01-01,7.2,465.0,"Action, Drama, Adventure",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Last Hope,2018-01,SHOW,2018-01-01,5.8,427.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Robozuna,2018-01,SHOW,2018-01-01,6.6,92.0,Sci-Fi,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Lego Jurassic World: The Secret Exhibit,2018-01,SHOW,2018-01-01,6.2,244.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Recovery Boys,2018-01,MOVIE,2018-01-01,6.7,714.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Record of Grancrest War,2018-01,SHOW,2018-01-01,7.1,893.0,"Action, Adventure",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
ReMastered: Who Shot the Sheriff,2018-01,MOVIE,2018-01-01,6.9,1381.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Qismat,2018-01,MOVIE,2018-01-01,8.1,3037.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Queer Eye,2018-01,SHOW,2018-01-01,8.5,18147.0,Action,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Lionheart,2018-01,MOVIE,2018-01-01,5.7,1444.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Quincy,2018-01,MOVIE,2018-01-01,7.6,4488.0,"Drama, Musical",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
QuiÃ©n te cantarÃ¡,2018-01,MOVIE,2018-01-01,6.9,2854.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
RBG,2018-01,MOVIE,2018-01-01,7.6,14037.0,"Action, Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
REA(L)OVE,2018-01,SHOW,2018-01-01,6.6,210.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Lilli,2018-01,MOVIE,2018-01-01,5.7,278.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Like Father,2018-01,MOVIE,2018-01-01,6.1,21202.0,"Comedy, Drama, Romance, Adventure",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Little Singham,2018-01,SHOW,2018-01-01,3.5,91.0,"Sci-Fi, Horror, Adventure, Animation",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Rafinha Bastos: Ultimatum,2018-01,MOVIE,2018-01-01,6.5,214.0,"Comedy, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Life Sentence,2018-01,SHOW,2018-01-01,6.4,3855.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Rajma Chawal,2018-01,MOVIE,2018-01-01,5.7,1815.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Life,2018-01,SHOW,2018-01-01,7.6,688.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Rapture,2018-01,SHOW,2018-01-01,5.4,11.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Rascal Does Not Dream of Bunny Girl Senpai,2018-01,SHOW,2018-01-01,8.1,10400.0,"Action, Thriller, Adventure",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
ReBoot: The Guardian Code,2018-01,SHOW,2018-01-01,3.8,1189.0,"Action, Sci-Fi",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
ReMastered: Tricky Dick & The Man in Black,2018-01,MOVIE,2018-01-01,7.1,1463.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Level 16,2018-01,MOVIE,2018-01-01,6.0,11118.0,Comedy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
ReMastered: Who Killed Jam Master Jay?,2018-01,MOVIE,2018-01-01,6.5,768.0,"Drama, Horror, Musical",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Rainbow Rangers,2018-01,SHOW,2018-01-01,5.8,187.0,Fantasy,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Lust Stories,2018-01,MOVIE,2018-01-01,6.4,10725.0,Romance,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Outside In,2018-01,MOVIE,2018-01-01,6.7,4611.0,Drama,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Outlaw King,2018-01,MOVIE,2018-01-01,6.9,69834.0,"Action, Fantasy",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Mr. Sunshine,2018-01,SHOW,2018-01-01,8.699999999999998,6855.0,"Action, Drama, Romance",Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Maza Pati Karodpati,2018-01,MOVIE,2018-01-01,6.275354449472096,27071.894419306183,"Comedies, International Movies, Romantic Movies",India,Sachin,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
May the Devil Take You,2018-01,MOVIE,2018-01-01,5.9,4209.0,Horror,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
Mauli,2018-01,MOVIE,2018-01-01,5.6,362.0,Crime,Unknown,Unknown,2018-01-02,196.1000061035156,201.6499938964844,195.4199981689453,201.07000732421875,201.07000732421875,10966900,0.0474578052288297,0.0175256631339985,190.1240005493164,2018-01
